Timestamp,Raw,Attention,Meditation,delta,theta,low-alpha,high-alpha,low-beta,high-beta,low-gamma,mid-gamma
2022-05-24T13:44:45.718711,57,8,37,23044,26118,6861,8226,7626,3356,2074,3476
2022-05-24T13:44:46.219929,45,8,37,23044,26118,6861,8226,7626,3356,2074,3476
2022-05-24T13:44:46.721566,-21,21,38,1446,9804,13775,6701,9657,5622,3299,1335
2022-05-24T13:44:47.222499,-19,21,38,1446,9804,13775,6701,9657,5622,3299,1335
2022-05-24T13:44:47.723745,22,35,51,37231,51060,13644,3959,11813,5547,2211,2777
2022-05-24T13:44:48.224980,68,35,51,37231,51060,13644,3959,11813,5547,2211,2777
2022-05-24T13:44:48.726264,96,38,61,10404,30387,15038,14066,12521,5602,2579,2634
2022-05-24T13:44:49.227235,49,38,61,10404,30387,15038,14066,12521,5602,2579,2634
2022-05-24T13:44:49.728530,81,44,63,49035,50930,20472,11058,5941,14766,1722,1174
2022-05-24T13:44:50.229846,74,44,63,49035,50930,20472,11058,5941,14766,1722,1174
2022-05-24T13:44:50.731134,83,44,60,33358,11477,7693,8144,10648,4686,1736,976
2022-05-24T13:44:51.232118,-148,44,60,33358,11477,7693,8144,10648,4686,1736,976
2022-05-24T13:44:51.733353,18,41,60,147608,361429,81436,27005,19345,22458,11346,3687
2022-05-24T13:44:52.234741,89,41,60,147608,361429,81436,27005,19345,22458,11346,3687
2022-05-24T13:44:52.735825,28,41,47,296330,88608,7378,7335,4297,9470,3597,4056
2022-05-24T13:44:53.237070,18,41,47,296330,88608,7378,7335,4297,9470,3597,4056
2022-05-24T13:44:53.737992,60,38,50,14956,9179,10415,1543,5298,2420,591,1022
2022-05-24T13:44:54.239167,70,38,50,14956,9179,10415,1543,5298,2420,591,1022
2022-05-24T13:44:54.740116,91,35,50,31144,19694,17712,7684,13644,6048,1807,802
2022-05-24T13:44:55.241361,70,35,50,31144,19694,17712,7684,13644,6048,1807,802
2022-05-24T13:44:55.742816,36,41,69,5139,9479,17839,19423,6367,4159,2589,1128
2022-05-24T13:44:56.244133,72,41,69,5139,9479,17839,19423,6367,4159,2589,1128
2022-05-24T13:44:56.745098,-200,40,87,48314,22378,15443,16691,7885,4453,2904,410
2022-05-24T13:44:57.246447,244,40,87,48314,22378,15443,16691,7885,4453,2904,410
2022-05-24T13:44:57.747394,75,43,69,869051,45506,5428,1791,9960,9885,3334,4231
2022-05-24T13:44:58.248606,64,43,69,869051,45506,5428,1791,9960,9885,3334,4231
2022-05-24T13:44:58.749642,39,48,64,27624,13459,5706,3463,4324,4734,1194,784
2022-05-24T13:44:59.251421,102,48,64,27624,13459,5706,3463,4324,4734,1194,784
2022-05-24T13:44:59.752379,18,51,56,22709,21787,27957,4329,3683,7976,3485,1749
2022-05-24T13:45:00.253678,49,51,56,22709,21787,27957,4329,3683,7976,3485,1749
2022-05-24T13:45:00.754915,83,48,51,43587,16659,4644,6116,3643,1548,1598,700
2022-05-24T13:45:01.256181,72,48,51,43587,16659,4644,6116,3643,1548,1598,700
2022-05-24T13:45:01.757483,84,47,77,13602,12530,20897,19427,5096,7372,4148,1669
2022-05-24T13:45:02.258778,41,47,77,13602,12530,20897,19427,5096,7372,4148,1669
2022-05-24T13:45:02.760012,128,34,67,208575,51724,4643,6330,9232,3011,1567,1014
2022-05-24T13:45:03.261222,57,34,67,208575,51724,4643,6330,9232,3011,1567,1014
2022-05-24T13:45:03.762418,59,29,67,47032,25009,31877,4626,11122,5702,2659,1024
2022-05-24T13:45:04.264525,41,29,67,47032,25009,31877,4626,11122,5702,2659,1024
2022-05-24T13:45:04.765767,40,34,67,4238,26280,15151,4407,3619,4536,2895,2200
2022-05-24T13:45:05.267173,42,34,67,4238,26280,15151,4407,3619,4536,2895,2200
2022-05-24T13:45:05.768480,75,30,67,8586,10256,20463,11202,8080,4466,2237,1520
2022-05-24T13:45:06.269703,86,30,67,8586,10256,20463,11202,8080,4466,2237,1520
2022-05-24T13:45:06.771001,90,43,81,18831,23823,17750,8467,2958,11013,3125,2676
2022-05-24T13:45:07.272384,58,43,81,18831,23823,17750,8467,2958,11013,3125,2676
2022-05-24T13:45:07.773669,70,41,69,378390,48511,4346,10541,3608,3949,4707,3124
2022-05-24T13:45:08.274647,48,41,69,378390,48511,4346,10541,3608,3949,4707,3124
2022-05-24T13:45:08.776259,-3,48,67,2324,17218,5898,10116,12393,7519,2242,4532
2022-05-24T13:45:09.277607,71,48,67,2324,17218,5898,10116,12393,7519,2242,4532
2022-05-24T13:45:09.778592,48,48,51,152932,91279,19125,7896,7912,13838,8509,3390
2022-05-24T13:45:10.279825,36,48,51,152932,91279,19125,7896,7912,13838,8509,3390
2022-05-24T13:45:10.781046,36,47,53,12928,5093,7098,8174,11034,3118,2632,3214
2022-05-24T13:45:11.282067,19,47,53,12928,5093,7098,8174,11034,3118,2632,3214
2022-05-24T13:45:11.783362,-21,44,61,6816,28788,5926,21482,7306,3243,4961,1918
2022-05-24T13:45:12.284356,73,44,61,6816,28788,5926,21482,7306,3243,4961,1918
2022-05-24T13:45:12.785573,82,34,74,29753,34115,52635,20044,14150,5401,3270,2050
2022-05-24T13:45:13.286535,384,34,74,29753,34115,52635,20044,14150,5401,3270,2050
2022-05-24T13:45:13.788002,-2,29,84,86922,21860,12791,15625,5888,3538,5487,3170
2022-05-24T13:45:14.289222,137,29,84,86922,21860,12791,15625,5888,3538,5487,3170
2022-05-24T13:45:14.790210,69,17,83,237965,71257,41694,12125,11228,5351,12140,4021
2022-05-24T13:45:15.291566,80,17,83,237965,71257,41694,12125,11228,5351,12140,4021
2022-05-24T13:45:15.792765,32,24,83,1054439,50239,14937,45479,12575,13034,5499,4923
2022-05-24T13:45:16.293708,202,24,83,1054439,50239,14937,45479,12575,13034,5499,4923
2022-05-24T13:45:16.794885,4,38,77,22713,20715,5176,19598,11596,9415,9911,4243
2022-05-24T13:45:17.295915,72,40,77,13013,70342,54369,21993,4698,12835,3798,2143
2022-05-24T13:45:17.797191,41,40,77,13013,70342,54369,21993,4698,12835,3798,2143
2022-05-24T13:45:18.298401,80,44,84,5731,6302,16938,6204,6422,2395,1639,1825
2022-05-24T13:45:18.799406,121,44,84,5731,6302,16938,6204,6422,2395,1639,1825
2022-05-24T13:45:19.300678,33,40,96,3151,18763,82222,17908,15742,7962,3207,529
2022-05-24T13:45:19.801923,36,40,96,3151,18763,82222,17908,15742,7962,3207,529
2022-05-24T13:45:20.303239,76,30,87,23822,66083,9357,8907,5942,6373,3409,1586
2022-05-24T13:45:20.804254,23,30,87,23822,66083,9357,8907,5942,6373,3409,1586
2022-05-24T13:45:21.305495,77,34,91,8493,6129,11250,14198,8116,3534,3127,1486
2022-05-24T13:45:21.806714,24,34,91,8493,6129,11250,14198,8116,3534,3127,1486
2022-05-24T13:45:22.308060,57,35,81,97401,28028,15909,9671,14329,5377,1898,1395
2022-05-24T13:45:22.809390,-3,35,81,97401,28028,15909,9671,14329,5377,1898,1395
2022-05-24T13:45:23.310727,57,24,61,1676608,355694,86221,22852,19004,9987,9782,8000
2022-05-24T13:45:23.811967,-49,24,61,1676608,355694,86221,22852,19004,9987,9782,8000
2022-05-24T13:45:24.313252,92,24,61,1676608,355694,86221,22852,19004,9987,9782,8000
2022-05-24T13:45:24.814483,100,27,67,843222,49458,17596,16582,7802,8917,3472,952
2022-05-24T13:45:25.316312,57,27,67,843222,49458,17596,16582,7802,8917,3472,952
2022-05-24T13:45:25.817521,96,21,60,52331,37389,7521,17184,3312,3312,3652,926
2022-05-24T13:45:26.318886,64,24,75,2683,6102,21797,8235,2778,4305,2337,4507
2022-05-24T13:45:26.820158,41,24,75,2683,6102,21797,8235,2778,4305,2337,4507
2022-05-24T13:45:27.321369,25,44,75,5423,13523,4141,2938,3711,4833,2706,3354
2022-05-24T13:45:27.823167,25,44,75,5423,13523,4141,2938,3711,4833,2706,3354
2022-05-24T13:45:28.324521,41,43,84,22462,9420,8870,12141,3732,2804,1444,1466
2022-05-24T13:45:28.825948,20,43,84,22462,9420,8870,12141,3732,2804,1444,1466
2022-05-24T13:45:29.327190,70,53,77,8461,25771,5556,3997,4537,6331,2498,674
2022-05-24T13:45:29.828627,103,53,77,8461,25771,5556,3997,4537,6331,2498,674
2022-05-24T13:45:30.330297,52,57,67,2818,5814,10570,4501,5335,4934,2205,1876
2022-05-24T13:45:30.831676,80,57,67,2818,5814,10570,4501,5335,4934,2205,1876
2022-05-24T13:45:31.332637,70,54,78,22068,9005,12159,2142,1993,3563,2921,2061
2022-05-24T13:45:31.834041,-89,54,78,22068,9005,12159,2142,1993,3563,2921,2061
2022-05-24T13:45:32.335257,5,53,67,403174,102255,42424,11041,12292,11261,9785,3153
2022-05-24T13:45:32.836574,48,53,67,403174,102255,42424,11041,12292,11261,9785,3153
2022-05-24T13:45:33.337788,6,57,80,16370,7914,5032,10604,2048,7307,3896,1985
2022-05-24T13:45:33.838965,-4,57,80,16370,7914,5032,10604,2048,7307,3896,1985
2022-05-24T13:45:34.340222,56,50,81,1456,18245,9221,21506,4628,3846,6054,1447
2022-05-24T13:45:34.841389,44,50,81,1456,18245,9221,21506,4628,3846,6054,1447
2022-05-24T13:45:35.342370,36,48,88,38946,7331,7138,22222,4262,4159,5237,834
2022-05-24T13:45:35.843616,101,48,88,38946,7331,7138,22222,4262,4159,5237,834
2022-05-24T13:45:36.344880,113,50,91,5393,16587,7432,12567,10134,2845,2648,1328
2022-05-24T13:45:36.845863,75,50,91,5393,16587,7432,12567,10134,2845,2648,1328
2022-05-24T13:45:37.348042,8,47,100,4253,2975,11010,15643,3187,6193,2145,821
2022-05-24T13:45:37.849274,32,47,100,4253,2975,11010,15643,3187,6193,2145,821
2022-05-24T13:45:38.350536,41,47,100,1729,15370,33616,6303,8622,4555,1872,1370
2022-05-24T13:45:38.851474,23,47,100,1729,15370,33616,6303,8622,4555,1872,1370
2022-05-24T13:45:39.352663,17,48,88,13067,6780,1208,8541,10744,3251,4010,1863
2022-05-24T13:45:39.853666,19,48,88,13067,6780,1208,8541,10744,3251,4010,1863
2022-05-24T13:45:40.354891,147,50,93,6560,16816,13021,20624,11668,5469,1894,1051
2022-05-24T13:45:40.856183,41,50,93,6560,16816,13021,20624,11668,5469,1894,1051
2022-05-24T13:45:41.357138,54,44,84,1636860,204274,130198,118200,37596,48974,24819,28332
2022-05-24T13:45:41.858771,66,44,84,1636860,204274,130198,118200,37596,48974,24819,28332
2022-05-24T13:45:42.359729,68,48,75,9678,16504,2576,8926,3987,3219,4382,2961
2022-05-24T13:45:42.861409,65,48,75,9678,16504,2576,8926,3987,3219,4382,2961
2022-05-24T13:45:43.362603,75,43,74,24696,20783,2888,8425,5118,3071,4172,3621
2022-05-24T13:45:43.863560,2,43,74,24696,20783,2888,8425,5118,3071,4172,3621
2022-05-24T13:45:44.365239,66,48,74,5171,3737,9753,6962,9507,3850,1899,1876
2022-05-24T13:45:44.866562,48,48,74,5171,3737,9753,6962,9507,3850,1899,1876
2022-05-24T13:45:45.367894,-8,48,74,3461,16496,20868,10450,10895,5026,1955,1586
2022-05-24T13:45:45.869220,57,48,74,3461,16496,20868,10450,10895,5026,1955,1586
2022-05-24T13:45:46.370515,24,44,70,11697,21238,3427,14514,8502,3464,1344,1616
2022-05-24T13:45:46.871736,91,44,70,11697,21238,3427,14514,8502,3464,1344,1616
2022-05-24T13:45:47.372959,-34,38,66,122692,167840,30106,20128,22445,9131,4594,3261
2022-05-24T13:45:47.874167,144,38,66,122692,167840,30106,20128,22445,9131,4594,3261
2022-05-24T13:45:48.375384,55,23,64,488015,126950,58350,65209,21098,8031,10583,2260
2022-05-24T13:45:48.877031,67,23,64,488015,126950,58350,65209,21098,8031,10583,2260
2022-05-24T13:45:49.378033,55,27,64,4323,2935,3984,8213,5694,3025,1726,1098
2022-05-24T13:45:49.879252,89,27,64,4323,2935,3984,8213,5694,3025,1726,1098
2022-05-24T13:45:50.381513,23,26,67,805,13703,2168,19737,10475,2492,2734,2807
2022-05-24T13:45:50.883187,40,26,67,805,13703,2168,19737,10475,2492,2734,2807
2022-05-24T13:45:51.384443,33,35,80,2675,18056,12372,8744,4485,4503,3176,1717
2022-05-24T13:45:51.885657,44,35,80,2675,18056,12372,8744,4485,4503,3176,1717
2022-05-24T13:45:52.387408,73,40,67,9195,29090,5893,5832,9558,2580,2911,1690
2022-05-24T13:45:52.888605,104,40,67,9195,29090,5893,5832,9558,2580,2911,1690
2022-05-24T13:45:53.389594,90,43,70,6091,8704,19867,11739,7547,9900,2188,1993
2022-05-24T13:45:53.890801,80,43,70,6091,8704,19867,11739,7547,9900,2188,1993
2022-05-24T13:45:54.391742,51,53,64,5297,19389,4131,10005,6496,7708,2752,832
2022-05-24T13:45:54.892939,26,53,64,5297,19389,4131,10005,6496,7708,2752,832
2022-05-24T13:45:55.394204,73,54,67,2896,9011,4409,14545,3751,3871,2273,1242
2022-05-24T13:45:55.895480,69,54,67,2896,9011,4409,14545,3751,3871,2273,1242
2022-05-24T13:45:56.396428,49,61,80,15271,6625,10385,2702,3137,2642,1814,1706
2022-05-24T13:45:56.897673,51,61,80,15271,6625,10385,2702,3137,2642,1814,1706
2022-05-24T13:45:57.399030,38,54,66,15991,22639,3654,5812,5011,3691,3114,2738
2022-05-24T13:45:57.900345,85,54,66,15991,22639,3654,5812,5011,3691,3114,2738
2022-05-24T13:45:58.402136,80,60,74,7748,4846,10268,12336,11145,10723,2566,1311
2022-05-24T13:45:58.903075,84,60,74,7748,4846,10268,12336,11145,10723,2566,1311
2022-05-24T13:45:59.404857,53,53,66,6159,13871,14319,4941,14845,2620,4843,5468
2022-05-24T13:45:59.906570,44,53,66,6159,13871,14319,4941,14845,2620,4843,5468
2022-05-24T13:46:00.408693,56,53,60,9027,17892,10944,3001,5635,4466,3066,2663
2022-05-24T13:46:00.910447,69,53,60,9027,17892,10944,3001,5635,4466,3066,2663
2022-05-24T13:46:01.412001,39,54,67,9603,11386,3837,11079,8653,3705,1888,871
2022-05-24T13:46:01.913320,28,54,67,9603,11386,3837,11079,8653,3705,1888,871
2022-05-24T13:46:02.414533,17,56,66,6161,5846,2704,13590,8006,9703,3045,1186
2022-05-24T13:46:02.916398,55,56,66,6161,5846,2704,13590,8006,9703,3045,1186
2022-05-24T13:46:03.417619,82,57,69,7543,18508,9170,10840,3239,3751,2826,2771
2022-05-24T13:46:03.918939,102,57,69,7543,18508,9170,10840,3239,3751,2826,2771
2022-05-24T13:46:04.420223,76,57,80,2629,3630,6525,11475,5934,2841,3304,1200
2022-05-24T13:46:04.921530,65,57,80,2629,3630,6525,11475,5934,2841,3304,1200
2022-05-24T13:46:05.424432,36,66,69,29559,20681,5903,3962,7052,11334,5124,2838
2022-05-24T13:46:05.925259,-4,66,69,29559,20681,5903,3962,7052,11334,5124,2838
2022-05-24T13:46:06.426978,41,57,63,18155,14832,5873,2123,3948,4022,4013,1899
2022-05-24T13:46:06.928287,33,57,63,18155,14832,5873,2123,3948,4022,4013,1899
2022-05-24T13:46:07.429562,55,67,63,4307,8778,9697,3104,1243,5992,1439,735
2022-05-24T13:46:07.930822,82,67,63,4307,8778,9697,3104,1243,5992,1439,735
2022-05-24T13:46:08.432115,101,60,51,646726,436251,133765,93875,31154,31768,31208,19868
2022-05-24T13:46:08.934195,85,60,51,646726,436251,133765,93875,31154,31768,31208,19868
2022-05-24T13:46:09.435421,55,43,67,87976,7040,7217,6738,945,1239,668,604
2022-05-24T13:46:09.936663,50,43,67,87976,7040,7217,6738,945,1239,668,604
2022-05-24T13:46:10.438484,20,44,74,593658,13950,5296,7991,6437,6061,5829,3245
2022-05-24T13:46:10.939727,80,44,74,593658,13950,5296,7991,6437,6061,5829,3245
2022-05-24T13:46:11.440749,19,37,74,18997,22810,5600,29579,14815,5650,3489,5186
2022-05-24T13:46:11.942026,25,37,74,18997,22810,5600,29579,14815,5650,3489,5186
2022-05-24T13:46:12.443267,26,38,81,1655528,54721,20720,51340,4354,7844,1535,1744
2022-05-24T13:46:12.944629,61,38,81,1655528,54721,20720,51340,4354,7844,1535,1744
2022-05-24T13:46:13.445917,83,37,74,15314,50199,14263,25747,8616,4442,2410,1778
2022-05-24T13:46:13.947188,11,37,74,15314,50199,14263,25747,8616,4442,2410,1778
2022-05-24T13:46:14.448403,101,35,80,12685,17327,8660,33497,11273,9372,1588,1256
2022-05-24T13:46:14.949358,89,35,80,12685,17327,8660,33497,11273,9372,1588,1256
2022-05-24T13:46:15.450572,40,27,93,9720,13433,39132,24528,1483,3451,2535,1474
2022-05-24T13:46:15.951528,39,27,93,9720,13433,39132,24528,1483,3451,2535,1474
2022-05-24T13:46:16.452906,72,38,87,5622,23665,2300,16147,10509,8097,2213,780
2022-05-24T13:46:16.954033,39,38,87,5622,23665,2300,16147,10509,8097,2213,780
2022-05-24T13:46:17.455461,35,47,88,3100,14735,6675,9007,3964,3677,1467,3048
2022-05-24T13:46:17.956428,54,47,88,3100,14735,6675,9007,3964,3677,1467,3048
2022-05-24T13:46:18.457643,48,50,87,10355,8033,7039,11727,5670,7325,2554,1321
2022-05-24T13:46:18.958600,65,50,87,10355,8033,7039,11727,5670,7325,2554,1321
2022-05-24T13:46:19.459933,56,54,69,15557,33085,10361,14404,6987,4843,5502,4509
2022-05-24T13:46:19.960914,102,54,69,15557,33085,10361,14404,6987,4843,5502,4509
2022-05-24T13:46:20.462372,68,56,67,24428,16515,3907,14106,19138,8961,1930,1577
2022-05-24T13:46:20.963728,49,56,67,24428,16515,3907,14106,19138,8961,1930,1577
2022-05-24T13:46:21.464670,64,60,77,46936,9240,14302,22926,4431,9155,4124,2165
2022-05-24T13:46:21.966090,34,60,77,46936,9240,14302,22926,4431,9155,4124,2165
2022-05-24T13:46:22.467109,26,50,74,6644,14230,5577,11203,10614,2544,2742,2493
2022-05-24T13:46:22.968308,28,50,74,6644,14230,5577,11203,10614,2544,2742,2493
2022-05-24T13:46:23.469304,51,51,74,25698,33192,17142,7472,2734,6150,2188,1229
2022-05-24T13:46:23.970699,41,51,74,25698,33192,17142,7472,2734,6150,2188,1229
2022-05-24T13:46:24.472005,61,38,83,7702,26481,8231,31044,5985,3718,1123,722
2022-05-24T13:46:24.973423,51,38,83,7702,26481,8231,31044,5985,3718,1123,722
2022-05-24T13:46:25.474644,70,34,80,8512,20005,24118,8149,3400,4179,1567,2857
2022-05-24T13:46:25.975954,74,34,80,8512,20005,24118,8149,3400,4179,1567,2857
2022-05-24T13:46:26.477818,56,44,81,5065,6705,4128,8944,4364,5876,2303,1049
2022-05-24T13:46:26.979034,129,44,81,5065,6705,4128,8944,4364,5876,2303,1049
2022-05-24T13:46:27.480738,98,47,74,93678,13550,1583,3655,2973,2324,741,1295
2022-05-24T13:46:27.981987,70,47,74,93678,13550,1583,3655,2973,2324,741,1295
2022-05-24T13:46:28.483200,18,61,61,3799,19003,7134,5198,6084,10387,3787,1730
2022-05-24T13:46:28.984455,32,61,61,3799,19003,7134,5198,6084,10387,3787,1730
2022-05-24T13:46:29.485750,64,66,54,11503,8865,3543,6902,4576,3438,2307,1188
2022-05-24T13:46:29.987103,74,66,54,11503,8865,3543,6902,4576,3438,2307,1188
2022-05-24T13:46:30.488343,101,66,57,9667,3294,9136,6907,4579,6425,1505,3292
2022-05-24T13:46:30.989581,34,66,57,9667,3294,9136,6907,4579,6425,1505,3292
2022-05-24T13:46:31.490884,64,67,53,16064,28626,1882,3678,1804,5827,2939,690
2022-05-24T13:46:31.992108,26,67,53,16064,28626,1882,3678,1804,5827,2939,690
2022-05-24T13:46:32.493328,26,54,40,745319,84308,1190,8695,13771,5273,4434,948
2022-05-24T13:46:32.995088,27,54,40,745319,84308,1190,8695,13771,5273,4434,948
2022-05-24T13:46:33.496353,18,51,30,4507,48374,8882,7387,4861,7532,4704,742
2022-05-24T13:46:33.997651,42,51,30,4507,48374,8882,7387,4861,7532,4704,742
2022-05-24T13:46:34.498894,76,37,37,10463,29154,47692,14838,6711,4316,1656,1630
2022-05-24T13:46:35.000158,48,37,37,10463,29154,47692,14838,6711,4316,1656,1630
2022-05-24T13:46:35.501432,27,34,53,19385,14504,4488,12003,3196,4065,4501,2381
2022-05-24T13:46:36.002716,74,34,53,19385,14504,4488,12003,3196,4065,4501,2381
2022-05-24T13:46:36.503958,109,38,75,15884,23385,11689,18444,11141,5751,3095,1626
2022-05-24T13:46:37.005212,90,38,75,15884,23385,11689,18444,11141,5751,3095,1626
2022-05-24T13:46:37.506274,72,27,90,14464,31486,11426,33989,4343,2692,3453,2225
2022-05-24T13:46:38.007428,27,27,90,14464,31486,11426,33989,4343,2692,3453,2225
2022-05-24T13:46:38.508387,112,37,81,4230,22707,22517,4621,2452,5792,2759,771
2022-05-24T13:46:39.009646,35,37,81,4230,22707,22517,4621,2452,5792,2759,771
2022-05-24T13:46:39.510646,51,24,88,6395,25576,33456,22770,5138,2680,2978,3039
2022-05-24T13:46:40.011873,40,24,88,6395,25576,33456,22770,5138,2680,2978,3039
2022-05-24T13:46:40.512909,38,30,91,18033,7421,7626,6978,2959,4915,2395,1495
2022-05-24T13:46:41.014263,49,30,91,18033,7421,7626,6978,2959,4915,2395,1495
2022-05-24T13:46:41.515506,20,35,87,5198,13012,7012,8299,6983,1509,2029,1466
2022-05-24T13:46:42.016444,66,35,87,5198,13012,7012,8299,6983,1509,2029,1466
2022-05-24T13:46:42.517694,49,37,83,4637,16940,6533,13438,8985,5963,2722,2877
2022-05-24T13:46:43.018902,53,37,83,4637,16940,6533,13438,8985,5963,2722,2877
2022-05-24T13:46:43.519867,347,50,74,6507,18684,5116,12671,4566,5986,2141,987
2022-05-24T13:46:44.021185,97,50,74,6507,18684,5116,12671,4566,5986,2141,987
2022-05-24T13:46:44.522381,52,38,60,39952,31770,1378,7704,1037,2399,469,471
2022-05-24T13:46:45.023343,85,38,60,39952,31770,1378,7704,1037,2399,469,471
2022-05-24T13:46:45.524719,28,43,57,30608,28273,23698,10550,16639,5932,2157,459
2022-05-24T13:46:46.025965,25,43,57,30608,28273,23698,10550,16639,5932,2157,459
2022-05-24T13:46:46.526907,25,34,51,522199,116798,25406,15308,7707,7261,8160,4575
2022-05-24T13:46:47.028201,6,34,51,522199,116798,25406,15308,7707,7261,8160,4575
2022-05-24T13:46:47.529516,50,24,63,15419,11798,6096,45113,7898,3430,2765,1854
2022-05-24T13:46:48.030728,60,24,63,15419,11798,6096,45113,7898,3430,2765,1854
2022-05-24T13:46:48.532011,6,30,84,3749,9140,11474,31186,5105,6542,2629,1451
2022-05-24T13:46:49.033287,54,30,84,3749,9140,11474,31186,5105,6542,2629,1451
2022-05-24T13:46:49.534580,40,34,75,9616,50356,3518,12840,5400,8599,2518,1695
2022-05-24T13:46:50.035915,90,34,75,9616,50356,3518,12840,5400,8599,2518,1695
2022-05-24T13:46:50.537223,60,37,100,11712,4389,22426,26526,2561,3513,1821,1921
2022-05-24T13:46:51.038435,77,37,100,11712,4389,22426,26526,2561,3513,1821,1921
2022-05-24T13:46:51.539650,-152,50,61,48659,45416,1092,1032,4859,13173,13944,990
2022-05-24T13:46:52.040918,4,50,61,48659,45416,1092,1032,4859,13173,13944,990
2022-05-24T13:46:52.542146,183,48,35,783745,154902,15770,5369,11515,20185,30978,17166
2022-05-24T13:46:53.043090,55,48,35,783745,154902,15770,5369,11515,20185,30978,17166
2022-05-24T13:46:53.544308,123,35,41,1425889,241855,55418,76556,17312,9011,4864,2913
2022-05-24T13:46:54.045196,100,35,41,1425889,241855,55418,76556,17312,9011,4864,2913
2022-05-24T13:46:54.546794,83,29,10,116603,63505,925,8144,2692,2391,963,704
2022-05-24T13:46:55.047734,75,29,10,116603,63505,925,8144,2692,2391,963,704
2022-05-24T13:46:55.549815,56,24,44,52154,10217,10642,35192,6699,7523,2674,6451
2022-05-24T13:46:56.050757,67,24,44,52154,10217,10642,35192,6699,7523,2674,6451
2022-05-24T13:46:56.551945,58,20,57,22523,35423,5217,20378,7462,3764,2298,478
2022-05-24T13:46:57.053084,42,20,57,22523,35423,5217,20378,7462,3764,2298,478
2022-05-24T13:46:57.554869,18,23,74,2209,13967,14428,46781,5942,3016,3104,1397
2022-05-24T13:46:58.056155,75,23,74,2209,13967,14428,46781,5942,3016,3104,1397
2022-05-24T13:46:58.557326,65,35,93,7356,11174,24678,32761,17772,11879,1519,1789
2022-05-24T13:46:59.058270,75,35,93,7356,11174,24678,32761,17772,11879,1519,1789
2022-05-24T13:46:59.559990,81,38,81,26716,13304,8656,1938,6547,4384,3464,1047
2022-05-24T13:47:00.060930,54,38,81,26716,13304,8656,1938,6547,4384,3464,1047
2022-05-24T13:47:00.562120,61,38,84,4147,22568,6782,18397,2981,2999,2172,1451
2022-05-24T13:47:01.063441,70,38,84,4147,22568,6782,18397,2981,2999,2172,1451
2022-05-24T13:47:01.564448,-264,47,69,5610,23091,4144,13782,5555,4482,3428,996
2022-05-24T13:47:02.065676,74,47,69,5610,23091,4144,13782,5555,4482,3428,996
2022-05-24T13:47:02.566981,59,34,64,160503,22774,10770,5593,1368,1246,509,447
2022-05-24T13:47:03.068421,41,34,64,160503,22774,10770,5593,1368,1246,509,447
2022-05-24T13:47:03.569380,40,20,66,51060,43705,20301,8909,5979,2593,1226,1889
2022-05-24T13:47:04.070607,32,20,66,51060,43705,20301,8909,5979,2593,1226,1889
2022-05-24T13:47:04.571807,48,23,69,3510,20327,16718,22026,3374,5612,1569,1252
2022-05-24T13:47:05.073025,36,23,69,3510,20327,16718,22026,3374,5612,1569,1252
2022-05-24T13:47:05.574298,34,27,70,19331,15424,7240,7533,7006,6022,1676,1600
2022-05-24T13:47:06.075620,35,27,70,19331,15424,7240,7533,7006,6022,1676,1600
2022-05-24T13:47:06.576903,77,44,69,3387,18865,2657,13848,3644,7670,7245,1708
2022-05-24T13:47:07.078222,56,44,69,3387,18865,2657,13848,3644,7670,7245,1708
2022-05-24T13:47:07.579443,65,57,80,3194,5658,9827,13755,1399,5145,4655,1132
2022-05-24T13:47:08.080836,116,57,80,3194,5658,9827,13755,1399,5145,4655,1132
2022-05-24T13:47:08.582357,-36,56,78,78773,19196,19801,11484,3145,4279,4380,1917
2022-05-24T13:47:09.083666,108,56,78,78773,19196,19801,11484,3145,4279,4380,1917
2022-05-24T13:47:09.585042,7,50,78,522130,51952,32713,2118,8065,6446,2364,1149
2022-05-24T13:47:10.086602,10,50,78,522130,51952,32713,2118,8065,6446,2364,1149
2022-05-24T13:47:10.587831,40,47,78,9233,13036,3087,10186,6514,3935,4461,3200
2022-05-24T13:47:11.089158,4,47,78,9233,13036,3087,10186,6514,3935,4461,3200
2022-05-24T13:47:11.590254,91,43,77,6949,9672,14053,17090,6037,4611,3633,1417
2022-05-24T13:47:12.091561,91,43,77,6949,9672,14053,17090,6037,4611,3633,1417
2022-05-24T13:47:12.592610,104,43,78,1886,5631,5007,18238,7673,2905,2507,1959
2022-05-24T13:47:13.093832,45,43,78,1886,5631,5007,18238,7673,2905,2507,1959
2022-05-24T13:47:13.595182,48,44,83,27216,21267,9169,22285,10382,4387,3354,2271
2022-05-24T13:47:14.096129,57,44,83,27216,21267,9169,22285,10382,4387,3354,2271
2022-05-24T13:47:14.597327,38,37,93,9375,19736,27325,35898,7394,5404,2344,1335
2022-05-24T13:47:15.098273,36,37,93,9375,19736,27325,35898,7394,5404,2344,1335
2022-05-24T13:47:15.599584,45,44,83,4785,6460,7966,786,5680,3960,1822,3057
2022-05-24T13:47:16.100599,28,44,83,4785,6460,7966,786,5680,3960,1822,3057
2022-05-24T13:47:16.601848,17,40,87,5429,13636,6354,31770,3571,2707,2996,3012
2022-05-24T13:47:17.102906,71,40,87,5429,13636,6354,31770,3571,2707,2996,3012
2022-05-24T13:47:17.604217,88,41,90,6146,8354,2665,18815,3016,3570,2916,1095
