Timestamp,Raw,Attention,Meditation,delta,theta,low-alpha,high-alpha,low-beta,high-beta,low-gamma,mid-gamma
2022-05-24T17:44:12.829013,71,47,100,16358,12783,6806,27812,4661,4027,891,2432
2022-05-24T17:44:13.330823,72,47,100,16358,12783,6806,27812,4661,4027,891,2432
2022-05-24T17:44:13.832177,58,43,97,4947,26181,31673,16445,5633,4193,2630,1490
2022-05-24T17:44:14.333376,-76,43,97,4947,26181,31673,16445,5633,4193,2630,1490
2022-05-24T17:44:14.834807,3,43,80,536466,110430,51083,11414,7707,14959,8278,5346
2022-05-24T17:44:15.336862,84,43,80,536466,110430,51083,11414,7707,14959,8278,5346
2022-05-24T17:44:15.838104,149,40,75,29049,50605,50961,11821,9793,10973,6179,4109
2022-05-24T17:44:16.339430,-20,40,75,29049,50605,50961,11821,9793,10973,6179,4109
2022-05-24T17:44:16.840747,42,43,70,1536031,17906,39229,8057,24059,9620,9750,1431
2022-05-24T17:44:17.342021,130,43,70,1536031,17906,39229,8057,24059,9620,9750,1431
2022-05-24T17:44:17.843207,83,51,66,13296,7527,5888,3387,2730,2632,3829,1008
2022-05-24T17:44:18.344162,83,51,66,13296,7527,5888,3387,2730,2632,3829,1008
2022-05-24T17:44:18.846430,59,60,70,13241,14620,1743,25691,7737,10685,10625,1691
2022-05-24T17:44:19.347730,82,60,70,13241,14620,1743,25691,7737,10685,10625,1691
2022-05-24T17:44:19.848757,34,61,61,303118,63027,1628,21890,8508,9016,2445,988
2022-05-24T17:44:20.349942,87,61,61,303118,63027,1628,21890,8508,9016,2445,988
2022-05-24T17:44:20.850884,43,56,61,515562,58383,40021,32456,6515,12216,5816,3213
2022-05-24T17:44:21.352697,28,56,61,515562,58383,40021,32456,6515,12216,5816,3213
2022-05-24T17:44:21.853912,104,54,70,47331,7294,5558,42831,5428,6537,2636,2675
2022-05-24T17:44:22.355101,76,54,70,47331,7294,5558,42831,5428,6537,2636,2675
2022-05-24T17:44:22.856095,137,51,77,2438,11302,15677,14446,739,7531,2099,2439
2022-05-24T17:44:23.357742,37,51,77,2438,11302,15677,14446,739,7531,2099,2439
2022-05-24T17:44:23.858706,124,44,75,116828,51905,3253,13960,19620,3433,6133,1079
2022-05-24T17:44:24.360490,55,44,75,116828,51905,3253,13960,19620,3433,6133,1079
2022-05-24T17:44:24.861751,26,47,77,3199,12606,13032,13554,8977,3876,3856,2456
2022-05-24T17:44:25.362692,52,47,77,3199,12606,13032,13554,8977,3876,3856,2456
2022-05-24T17:44:25.863902,38,43,67,6273,22946,17384,11042,4602,3632,4061,912
2022-05-24T17:44:26.365160,54,43,67,6273,22946,17384,11042,4602,3632,4061,912
2022-05-24T17:44:26.866428,28,30,43,934954,2286979,100880,82136,96634,110555,23479,15309
2022-05-24T17:44:27.367377,50,30,43,934954,2286979,100880,82136,96634,110555,23479,15309
2022-05-24T17:44:27.868608,37,35,61,11844,7960,5091,37507,6668,3629,2512,2590
2022-05-24T17:44:28.369907,112,35,61,11844,7960,5091,37507,6668,3629,2512,2590
2022-05-24T17:44:28.871112,20,38,54,8976,12288,12726,574,10954,4055,2047,1145
2022-05-24T17:44:29.372371,16,38,54,8976,12288,12726,574,10954,4055,2047,1145
2022-05-24T17:44:29.873696,-179,37,54,69819,193793,141958,47656,7967,21365,11766,3138
2022-05-24T17:44:30.375411,53,37,54,69819,193793,141958,47656,7967,21365,11766,3138
2022-05-24T17:44:30.876613,106,40,67,620326,46093,5818,10905,4630,4380,4546,2136
2022-05-24T17:44:31.377844,20,40,67,620326,46093,5818,10905,4630,4380,4546,2136
2022-05-24T17:44:31.879134,-189,41,51,2340480,304569,94125,23385,17332,30806,38300,20786
2022-05-24T17:44:32.380424,4,41,51,2340480,304569,94125,23385,17332,30806,38300,20786
2022-05-24T17:44:32.881621,56,24,30,216416,61985,1502,1403,1961,1695,652,269
2022-05-24T17:44:33.382832,120,24,30,216416,61985,1502,1403,1961,1695,652,269
2022-05-24T17:44:33.883819,49,27,26,203607,80407,17158,22859,6631,8917,8503,4166
2022-05-24T17:44:34.385671,60,27,26,203607,80407,17158,22859,6631,8917,8503,4166
2022-05-24T17:44:34.887026,-5,37,40,12882,3037,7075,23334,7585,7322,4922,5212
2022-05-24T17:44:35.388991,24,37,40,12882,3037,7075,23334,7585,7322,4922,5212
2022-05-24T17:44:35.890247,68,38,38,27285,27283,4022,7634,12733,3619,3038,1459
2022-05-24T17:44:36.392548,84,38,38,27285,27283,4022,7634,12733,3619,3038,1459
2022-05-24T17:44:36.894174,9,47,56,90892,23017,2401,9416,1885,2406,921,631
2022-05-24T17:44:37.395125,53,47,56,90892,23017,2401,9416,1885,2406,921,631
2022-05-24T17:44:37.896934,74,43,56,29440,32078,419,19035,14423,2126,4585,1976
2022-05-24T17:44:38.398132,-150,43,56,29440,32078,419,19035,14423,2126,4585,1976
2022-05-24T17:44:38.899079,43,40,43,693295,102803,24867,32613,46735,22596,11431,6699
2022-05-24T17:44:39.400267,65,40,43,693295,102803,24867,32613,46735,22596,11431,6699
2022-05-24T17:44:39.901204,48,37,63,22787,6373,19700,8082,1068,2171,3935,1306
2022-05-24T17:44:40.402890,-24,37,63,22787,6373,19700,8082,1068,2171,3935,1306
2022-05-24T17:44:40.904181,72,44,77,3343,4973,36851,12096,1562,10408,1803,507
2022-05-24T17:44:41.405448,74,44,77,3343,4973,36851,12096,1562,10408,1803,507
2022-05-24T17:44:41.906393,36,66,80,5779,5271,1106,9619,3709,8457,5505,3177
2022-05-24T17:44:42.407580,99,66,80,5779,5271,1106,9619,3709,8457,5505,3177
2022-05-24T17:44:42.908830,16,67,88,11459,8784,16393,7863,6191,7049,1295,2803
2022-05-24T17:44:43.410032,54,67,88,11459,8784,16393,7863,6191,7049,1295,2803
2022-05-24T17:44:43.911230,81,74,77,25983,18461,6268,10591,8361,3991,2567,931
2022-05-24T17:44:44.412516,103,74,77,25983,18461,6268,10591,8361,3991,2567,931
2022-05-24T17:44:44.913346,24,64,48,283151,150812,10989,4885,17181,12134,3136,4313
2022-05-24T17:44:45.414699,87,64,48,283151,150812,10989,4885,17181,12134,3136,4313
2022-05-24T17:44:45.916035,329,54,50,647504,26293,14772,14224,10532,9219,4408,5434
2022-05-24T17:44:46.416994,88,54,50,647504,26293,14772,14224,10532,9219,4408,5434
2022-05-24T17:44:46.918301,790,53,40,462899,53041,13582,13043,17198,11362,16981,5771
2022-05-24T17:44:47.419519,25,53,40,462899,53041,13582,13043,17198,11362,16981,5771
2022-05-24T17:44:47.922086,67,56,35,325166,108657,15125,26958,13314,25494,4629,1028
2022-05-24T17:44:48.424772,55,56,35,325166,108657,15125,26958,13314,25494,4629,1028
2022-05-24T17:44:48.925997,54,60,54,20496,15983,22333,13147,11133,5474,3005,1183
2022-05-24T17:44:49.427236,26,60,54,20496,15983,22333,13147,11133,5474,3005,1183
2022-05-24T17:44:49.928488,59,56,51,29382,20286,4238,12032,6671,4237,2557,943
2022-05-24T17:44:50.429722,74,56,51,29382,20286,4238,12032,6671,4237,2557,943
2022-05-24T17:44:50.930956,-117,56,60,25209,21380,18167,15224,8913,7548,1285,2295
2022-05-24T17:44:51.432202,409,56,60,25209,21380,18167,15224,8913,7548,1285,2295
2022-05-24T17:44:51.933542,-26,53,64,768129,12683,4011,3743,1969,2767,2733,1799
2022-05-24T17:44:52.434841,10,53,64,768129,12683,4011,3743,1969,2767,2733,1799
2022-05-24T17:44:52.936253,13,53,63,66308,43235,14269,42714,9206,10975,4704,5928
2022-05-24T17:44:53.437631,76,53,63,66308,43235,14269,42714,9206,10975,4704,5928
2022-05-24T17:44:53.938625,102,48,67,39323,17569,22551,8628,11016,3032,3221,1773
2022-05-24T17:44:54.439835,2,48,67,39323,17569,22551,8628,11016,3032,3221,1773
2022-05-24T17:44:54.940802,109,43,66,119663,17742,13569,5394,3896,2646,1393,983
2022-05-24T17:44:55.441796,36,43,66,119663,17742,13569,5394,3896,2646,1393,983
2022-05-24T17:44:55.942989,54,44,75,23169,13482,4742,24317,4536,6345,2737,949
2022-05-24T17:44:56.443940,56,44,75,23169,13482,4742,24317,4536,6345,2737,949
2022-05-24T17:44:56.945299,60,47,75,1054,17525,2525,21303,8896,5611,3405,2061
2022-05-24T17:44:57.446239,24,47,75,1054,17525,2525,21303,8896,5611,3405,2061
2022-05-24T17:44:57.947560,54,48,77,8992,6664,5233,12070,3878,1816,2467,980
2022-05-24T17:44:58.448611,38,48,77,8992,6664,5233,12070,3878,1816,2467,980
2022-05-24T17:44:58.949797,91,51,81,2618,10109,17554,13688,5703,5051,2778,1483
2022-05-24T17:44:59.450773,65,51,81,2618,10109,17554,13688,5703,5051,2778,1483
2022-05-24T17:44:59.952053,76,53,77,15596,34997,17577,13012,3473,13248,4766,2201
2022-05-24T17:45:00.453360,66,53,77,15596,34997,17577,13012,3473,13248,4766,2201
2022-05-24T17:45:00.954701,4,60,78,8929,9511,14854,7058,2762,8386,5135,2532
2022-05-24T17:45:01.455661,-1196,60,78,8929,9511,14854,7058,2762,8386,5135,2532
2022-05-24T17:45:01.957018,154,67,80,366900,21144,47061,26960,7223,21238,4459,5852
2022-05-24T17:45:02.458022,84,67,80,366900,21144,47061,26960,7223,21238,4459,5852
2022-05-24T17:45:02.959246,37,64,66,78286,28477,6051,7780,8475,2982,4660,1307
2022-05-24T17:45:03.460200,82,64,66,78286,28477,6051,7780,8475,2982,4660,1307
2022-05-24T17:45:03.961432,48,56,74,24507,16627,18866,13439,7717,3531,2944,2157
2022-05-24T17:45:04.462690,58,56,74,24507,16627,18866,13439,7717,3531,2944,2157
2022-05-24T17:45:04.963683,139,44,66,172705,112587,46686,13310,11570,12668,5125,6184
2022-05-24T17:45:05.464922,33,44,66,172705,112587,46686,13310,11570,12668,5125,6184
2022-05-24T17:45:05.966025,177,29,54,70729,77276,24255,8257,1635,4511,1403,845
2022-05-24T17:45:06.467239,181,29,54,70729,77276,24255,8257,1635,4511,1403,845
2022-05-24T17:45:06.968522,112,21,60,845495,198314,113403,21349,12030,8649,10539,13981
2022-05-24T17:45:07.469469,181,21,60,845495,198314,113403,21349,12030,8649,10539,13981
2022-05-24T17:45:07.970706,48,14,43,50922,38471,5190,1669,5299,1779,1195,255
2022-05-24T17:45:08.472056,69,14,43,50922,38471,5190,1669,5299,1779,1195,255
2022-05-24T17:45:08.973334,43,17,50,33568,55617,44301,24569,8398,12260,9479,2564
2022-05-24T17:45:09.474632,87,17,50,33568,55617,44301,24569,8398,12260,9479,2564
2022-05-24T17:45:09.975831,67,11,64,90813,52039,92809,125649,37035,5841,5944,1351
2022-05-24T17:45:10.477003,-122,11,64,90813,52039,92809,125649,37035,5841,5944,1351
2022-05-24T17:45:10.977978,32,23,60,1243540,566709,130084,184018,171410,82147,38850,9002
2022-05-24T17:45:11.479734,60,23,60,1243540,566709,130084,184018,171410,82147,38850,9002
2022-05-24T17:45:11.981425,267,21,84,42970,44839,82117,98604,3811,6391,4287,1406
2022-05-24T17:45:12.482359,25,21,84,42970,44839,82117,98604,3811,6391,4287,1406
2022-05-24T17:45:12.983532,27,11,78,584576,421512,124244,77506,19824,23495,20827,5339
2022-05-24T17:45:13.484544,103,11,78,584576,421512,124244,77506,19824,23495,20827,5339
2022-05-24T17:45:13.985759,48,17,78,19405,13188,43532,13341,10150,2912,4766,1387
2022-05-24T17:45:14.486698,82,17,78,19405,13188,43532,13341,10150,2912,4766,1387
2022-05-24T17:45:14.987997,24,10,81,154253,14248,1449,8209,981,845,535,1861
2022-05-24T17:45:15.489206,18,10,81,154253,14248,1449,8209,981,845,535,1861
2022-05-24T17:45:15.990439,-11,21,66,553999,43718,20489,12051,9515,8442,5760,2926
2022-05-24T17:45:16.491721,-84,21,66,553999,43718,20489,12051,9515,8442,5760,2926
2022-05-24T17:45:16.992648,88,29,61,1828383,383448,80650,17511,14410,42660,39821,55290
2022-05-24T17:45:17.493865,21,29,61,1828383,383448,80650,17511,14410,42660,39821,55290
2022-05-24T17:45:17.994815,-1,37,51,31980,16325,12034,4165,4889,2624,2523,528
2022-05-24T17:45:18.496001,-2,37,51,31980,16325,12034,4165,4889,2624,2523,528
2022-05-24T17:45:18.996951,324,44,63,17657,14766,23922,74105,18072,11326,4126,5152
2022-05-24T17:45:19.498148,5,44,63,17657,14766,23922,74105,18072,11326,4126,5152
2022-05-24T17:45:19.999107,6,44,64,469003,99980,67508,22966,23063,21320,27579,7320
2022-05-24T17:45:20.501119,48,44,64,469003,99980,67508,22966,23063,21320,27579,7320
2022-05-24T17:45:21.002062,119,41,75,16244,10581,7526,5398,5981,1221,640,517
2022-05-24T17:45:21.503259,36,41,75,16244,10581,7526,5398,5981,1221,640,517
2022-05-24T17:45:22.004605,91,44,80,49642,10684,3361,32352,12134,5611,2739,2103
2022-05-24T17:45:22.506269,71,44,80,49642,10684,3361,32352,12134,5611,2739,2103
2022-05-24T17:45:23.007541,50,38,69,19365,35688,1869,30025,5627,3737,3683,1118
2022-05-24T17:45:23.508799,68,38,69,19365,35688,1869,30025,5627,3737,3683,1118
2022-05-24T17:45:24.009729,89,27,81,13899,2538,20498,28398,10112,1812,3263,3236
2022-05-24T17:45:24.510955,61,27,81,13899,2538,20498,28398,10112,1812,3263,3236
2022-05-24T17:45:25.012208,52,37,81,5720,33772,14367,18854,12133,8509,2639,1231
2022-05-24T17:45:25.513846,68,37,81,5720,33772,14367,18854,12133,8509,2639,1231
2022-05-24T17:45:26.015106,74,38,84,11424,16737,14818,41243,2681,9848,5007,1566
2022-05-24T17:45:26.516409,68,38,84,11424,16737,14818,41243,2681,9848,5007,1566
2022-05-24T17:45:27.017749,49,50,90,5197,8225,10573,22494,8381,7144,3919,2047
2022-05-24T17:45:27.518991,32,50,90,5197,8225,10573,22494,8381,7144,3919,2047
2022-05-24T17:45:28.020216,5,69,77,12254,8175,5273,7811,5535,6785,7632,3664
2022-05-24T17:45:28.521433,64,69,77,12254,8175,5273,7811,5535,6785,7632,3664
2022-05-24T17:45:29.022653,73,63,88,2138,15524,42157,25706,7857,4299,7295,1812
2022-05-24T17:45:29.523875,59,63,88,2138,15524,42157,25706,7857,4299,7295,1812
2022-05-24T17:45:30.025151,25,61,81,34741,14480,4189,24690,17043,5312,3786,4415
2022-05-24T17:45:30.526348,66,61,81,34741,14480,4189,24690,17043,5312,3786,4415
2022-05-24T17:45:31.028003,61,53,70,126316,161808,47454,35639,10592,19433,4301,1618
2022-05-24T17:45:31.528939,72,53,70,126316,161808,47454,35639,10592,19433,4301,1618
2022-05-24T17:45:32.030140,353,38,67,65305,100542,24272,33107,28428,9688,4601,2421
2022-05-24T17:45:32.531333,114,38,67,65305,100542,24272,33107,28428,9688,4601,2421
2022-05-24T17:45:33.032575,489,47,57,93307,107046,84391,35275,26539,25022,23997,4777
2022-05-24T17:45:33.534270,118,47,57,93307,107046,84391,35275,26539,25022,23997,4777
2022-05-24T17:45:34.035448,640,50,57,433001,60651,66137,15105,30890,28255,19251,7705
2022-05-24T17:45:34.537171,21,50,57,433001,60651,66137,15105,30890,28255,19251,7705
2022-05-24T17:45:35.039644,98,51,47,727159,606749,15930,61150,59251,58212,57204,8936
2022-05-24T17:45:35.542039,55,51,47,727159,606749,15930,61150,59251,58212,57204,8936
2022-05-24T17:45:36.043333,-53,56,50,151978,15462,4335,9570,2064,3091,3143,700
2022-05-24T17:45:36.544669,243,56,50,151978,15462,4335,9570,2064,3091,3143,700
2022-05-24T17:45:37.045866,51,53,35,789329,436790,44503,29600,88449,40782,27439,21495
2022-05-24T17:45:37.547103,124,53,35,789329,436790,44503,29600,88449,40782,27439,21495
2022-05-24T17:45:38.048438,0,51,30,154920,30726,9119,11045,7217,7777,7772,4525
2022-05-24T17:45:38.549502,-91,51,30,154920,30726,9119,11045,7217,7777,7772,4525
2022-05-24T17:45:39.050841,224,47,41,644856,88090,5402,25219,3230,6220,8870,1728
2022-05-24T17:45:39.551805,92,47,41,644856,88090,5402,25219,3230,6220,8870,1728
2022-05-24T17:45:40.053095,115,50,38,84378,28411,8245,9639,5312,7638,9198,4152
2022-05-24T17:45:40.554460,72,50,38,84378,28411,8245,9639,5312,7638,9198,4152
2022-05-24T17:45:41.055747,52,57,48,130040,27089,6085,10276,4128,7431,7119,2908
2022-05-24T17:45:41.556683,54,57,48,130040,27089,6085,10276,4128,7431,7119,2908
2022-05-24T17:45:42.057854,82,60,54,8590,44132,59063,12418,5360,25432,4704,24414
2022-05-24T17:45:42.558808,22,60,54,8590,44132,59063,12418,5360,25432,4704,24414
2022-05-24T17:45:43.060050,66,66,63,26102,38633,16225,36929,4844,8412,4920,2329
2022-05-24T17:45:43.560979,113,66,63,26102,38633,16225,36929,4844,8412,4920,2329
2022-05-24T17:45:44.062232,92,70,63,11323,27057,2738,24943,18004,15172,16762,3677
2022-05-24T17:45:44.563168,763,70,63,11323,27057,2738,24943,18004,15172,16762,3677
2022-05-24T17:45:45.064452,86,56,60,192018,108706,2344,35735,35974,5305,25433,3907
2022-05-24T17:45:45.565385,56,56,60,192018,108706,2344,35735,35974,5305,25433,3907
2022-05-24T17:45:46.066564,59,50,54,1610638,43019,15180,15483,6399,8602,7997,2360
2022-05-24T17:45:46.567552,81,50,54,1610638,43019,15180,15483,6399,8602,7997,2360
2022-05-24T17:45:47.069301,36,54,40,18419,32892,2844,5641,10527,7608,11844,3374
2022-05-24T17:45:47.570608,116,54,40,18419,32892,2844,5641,10527,7608,11844,3374
2022-05-24T17:45:48.071982,57,43,48,11096,21761,19760,24031,10273,4853,3903,2008
2022-05-24T17:45:48.572988,76,43,48,11096,21761,19760,24031,10273,4853,3903,2008
2022-05-24T17:45:49.074267,53,53,67,13789,6577,35678,44118,10819,8728,8145,10348
2022-05-24T17:45:49.575264,12,53,67,13789,6577,35678,44118,10819,8728,8145,10348
2022-05-24T17:45:50.077673,12,41,67,64804,60444,18563,20084,3074,3160,718,795
2022-05-24T17:45:50.579062,21,41,67,64804,60444,18563,20084,3074,3160,718,795
2022-05-24T17:45:51.080735,52,48,74,19058,35190,19661,8578,19071,22959,8879,2989
2022-05-24T17:45:51.581996,2,48,74,19058,35190,19661,8578,19071,22959,8879,2989
2022-05-24T17:45:52.083279,418,56,69,7995,19788,9718,24353,14765,10441,3816,2559
2022-05-24T17:45:52.584549,82,56,69,7995,19788,9718,24353,14765,10441,3816,2559
2022-05-24T17:45:53.086619,-19,56,34,1420319,325604,4167,6508,41890,34785,10341,8225
2022-05-24T17:45:53.587846,72,56,34,1420319,325604,4167,6508,41890,34785,10341,8225
2022-05-24T17:45:54.089242,120,74,20,709788,174806,9451,12970,25675,33180,9585,8249
2022-05-24T17:45:54.591416,393,74,20,709788,174806,9451,12970,25675,33180,9585,8249
2022-05-24T17:45:55.092751,82,64,26,50682,42460,51428,7981,12479,14887,3997,1202
2022-05-24T17:45:55.594603,54,64,26,50682,42460,51428,7981,12479,14887,3997,1202
2022-05-24T17:45:56.096975,27,44,34,140908,49082,63188,11874,3287,2760,5258,5882
2022-05-24T17:45:56.598287,84,44,34,140908,49082,63188,11874,3287,2760,5258,5882
2022-05-24T17:45:57.100438,60,43,44,316767,165392,19751,6176,3497,16666,6502,2427
2022-05-24T17:45:57.601668,-183,43,44,316767,165392,19751,6176,3497,16666,6502,2427
2022-05-24T17:45:58.102622,17,38,63,432500,130112,88122,169550,133271,34471,8892,5347
2022-05-24T17:45:58.605243,152,38,63,432500,130112,88122,169550,133271,34471,8892,5347
2022-05-24T17:45:59.106492,124,44,54,1749908,43407,5646,18514,6880,21912,36601,5269
2022-05-24T17:45:59.608236,3,44,54,1749908,43407,5646,18514,6880,21912,36601,5269
2022-05-24T17:46:00.109513,-9,67,41,637258,55736,12827,13343,19968,19324,14346,9101
2022-05-24T17:46:00.610713,74,67,41,637258,55736,12827,13343,19968,19324,14346,9101
2022-05-24T17:46:01.112015,59,70,60,7979,14065,12603,36178,8773,9958,4959,4370
2022-05-24T17:46:01.613323,23,70,60,7979,14065,12603,36178,8773,9958,4959,4370
2022-05-24T17:46:02.114574,100,66,66,7724,20135,22396,47320,5957,6032,3974,2978
2022-05-24T17:46:02.615525,-379,66,66,7724,20135,22396,47320,5957,6032,3974,2978
2022-05-24T17:46:03.116757,-58,47,63,98497,125323,20100,8140,10532,5156,2900,1047
2022-05-24T17:46:03.618659,81,47,63,98497,125323,20100,8140,10532,5156,2900,1047
2022-05-24T17:46:04.119878,-21,43,63,1403336,81441,19799,8925,12207,16208,14486,4402
2022-05-24T17:46:04.621176,41,43,63,1403336,81441,19799,8925,12207,16208,14486,4402
2022-05-24T17:46:05.123004,91,37,50,283605,55121,12710,2029,5046,5218,6527,2237
2022-05-24T17:46:05.625588,100,37,50,283605,55121,12710,2029,5046,5218,6527,2237
2022-05-24T17:46:06.126537,264,40,40,2387582,241754,189664,33382,78969,45823,77277,35320
2022-05-24T17:46:06.627732,39,40,40,2387582,241754,189664,33382,78969,45823,77277,35320
2022-05-24T17:46:07.129077,-9,41,44,735711,153170,41062,26324,16603,8674,45671,14714
2022-05-24T17:46:07.630276,113,41,44,735711,153170,41062,26324,16603,8674,45671,14714
2022-05-24T17:46:08.131233,118,38,47,388101,103930,21020,25129,4412,14877,36368,4683
2022-05-24T17:46:08.632468,-114,38,47,388101,103930,21020,25129,4412,14877,36368,4683
2022-05-24T17:46:09.133449,-91,53,50,204660,58307,25990,11960,30676,36345,12644,12033
2022-05-24T17:46:09.634728,81,53,50,204660,58307,25990,11960,30676,36345,12644,12033
2022-05-24T17:46:10.136463,26,64,47,36897,48547,11002,24640,14534,29639,26739,10159
2022-05-24T17:46:10.639214,-20,64,47,36897,48547,11002,24640,14534,29639,26739,10159
2022-05-24T17:46:11.140901,41,77,43,159239,35147,11010,1892,11214,6208,3936,3098
2022-05-24T17:46:11.642109,54,77,43,159239,35147,11010,1892,11214,6208,3936,3098
2022-05-24T17:46:12.143403,106,70,41,428977,159106,14424,52352,46300,12981,8400,10384
2022-05-24T17:46:12.644785,71,70,41,428977,159106,14424,52352,46300,12981,8400,10384
2022-05-24T17:46:13.146104,66,56,44,157423,34785,11325,11818,9037,4373,2361,5015
2022-05-24T17:46:13.647415,77,56,44,157423,34785,11325,11818,9037,4373,2361,5015
2022-05-24T17:46:14.148368,48,47,40,184890,79616,8723,13552,7956,11328,10258,4923
2022-05-24T17:46:14.649553,1221,47,40,184890,79616,8723,13552,7956,11328,10258,4923
2022-05-24T17:46:15.150486,80,48,40,768899,236775,22965,64300,48414,51632,19846,8752
2022-05-24T17:46:15.651667,67,48,40,768899,236775,22965,64300,48414,51632,19846,8752
2022-05-24T17:46:16.153103,52,50,40,317460,18792,5197,979,1785,1786,645,894
2022-05-24T17:46:16.654844,44,50,40,317460,18792,5197,979,1785,1786,645,894
2022-05-24T17:46:17.156047,80,43,29,1841097,330324,18175,31540,16623,13435,13688,6107
2022-05-24T17:46:17.657231,101,43,29,1841097,330324,18175,31540,16623,13435,13688,6107
2022-05-24T17:46:18.158217,98,40,26,305763,478836,41261,45962,93440,46944,29087,5584
2022-05-24T17:46:18.659431,28,40,26,305763,478836,41261,45962,93440,46944,29087,5584
2022-05-24T17:46:19.161115,37,43,29,3000,29156,13212,8313,15001,10535,3427,3985
2022-05-24T17:46:19.662383,36,43,29,3000,29156,13212,8313,15001,10535,3427,3985
2022-05-24T17:46:20.163375,67,53,35,253628,20968,10316,20510,27094,10384,8405,6948
2022-05-24T17:46:20.664646,65,53,35,253628,20968,10316,20510,27094,10384,8405,6948
2022-05-24T17:46:21.165856,22,63,44,44931,19020,11051,2203,3301,3971,1489,754
2022-05-24T17:46:21.667093,134,63,44,44931,19020,11051,2203,3301,3971,1489,754
2022-05-24T17:46:22.169356,41,61,54,2309906,347807,83219,170435,130620,37237,49184,10157
2022-05-24T17:46:22.671088,65,61,54,2309906,347807,83219,170435,130620,37237,49184,10157
2022-05-24T17:46:23.172291,27,56,57,37691,25783,21298,5007,7924,7092,9143,3326
2022-05-24T17:46:23.673536,6,56,57,37691,25783,21298,5007,7924,7092,9143,3326
2022-05-24T17:46:24.174862,82,41,51,1590675,1006955,157837,111253,278468,46865,98002,16758
2022-05-24T17:46:24.676066,102,41,51,1590675,1006955,157837,111253,278468,46865,98002,16758
2022-05-24T17:46:25.177344,67,29,56,381956,38903,1379,40670,4237,3051,2285,2240
2022-05-24T17:46:25.678710,155,29,56,381956,38903,1379,40670,4237,3051,2285,2240
2022-05-24T17:46:26.179934,52,40,57,67557,16696,16429,4522,9050,6650,3094,2441
2022-05-24T17:46:26.681161,-117,40,57,67557,16696,16429,4522,9050,6650,3094,2441
2022-05-24T17:46:27.182858,96,26,48,599895,1548471,161723,94228,40233,58270,37000,30158
2022-05-24T17:46:27.684691,137,26,48,599895,1548471,161723,94228,40233,58270,37000,30158
2022-05-24T17:46:28.185914,35,21,41,219616,76672,1139,7976,4980,1820,5432,3667
2022-05-24T17:46:28.687322,151,21,41,219616,76672,1139,7976,4980,1820,5432,3667
2022-05-24T17:46:29.188661,106,23,29,503779,227161,20167,26528,11620,12696,27876,10335
2022-05-24T17:46:29.689893,50,23,29,503779,227161,20167,26528,11620,12696,27876,10335
2022-05-24T17:46:30.191206,72,29,26,907463,99348,60290,24432,7795,61861,50340,48798
2022-05-24T17:46:30.692444,118,29,26,907463,99348,60290,24432,7795,61861,50340,48798
2022-05-24T17:46:31.193659,-22,29,29,829957,129588,23589,11320,3804,5963,23120,6201
2022-05-24T17:46:31.694921,27,29,29,829957,129588,23589,11320,3804,5963,23120,6201
2022-05-24T17:46:32.195891,88,34,38,1086562,433136,99187,25272,10990,18882,56496,7482
2022-05-24T17:46:32.697120,100,34,38,1086562,433136,99187,25272,10990,18882,56496,7482
2022-05-24T17:46:33.198065,-4,41,40,1845905,383372,57387,53408,17844,48973,41765,20945
2022-05-24T17:46:33.699223,60,41,40,1845905,383372,57387,53408,17844,48973,41765,20945
2022-05-24T17:46:34.200570,85,37,48,203821,13100,22507,12424,3046,9727,9130,6411
2022-05-24T17:46:34.701518,68,37,48,203821,13100,22507,12424,3046,9727,9130,6411
2022-05-24T17:46:35.202711,-7,44,48,498294,334481,62860,23985,15736,33936,43877,20400
2022-05-24T17:46:35.703725,72,44,48,498294,334481,62860,23985,15736,33936,43877,20400
2022-05-24T17:46:36.204971,121,56,43,695804,34372,4742,1760,3912,5088,9885,2249
2022-05-24T17:46:36.705916,-21,56,43,695804,34372,4742,1760,3912,5088,9885,2249
2022-05-24T17:46:37.207086,32,56,44,1323586,317054,56211,45693,22353,33601,26161,50545
2022-05-24T17:46:37.708027,-148,56,44,1323586,317054,56211,45693,22353,33601,26161,50545
2022-05-24T17:46:38.209234,87,47,29,135462,51583,7445,5651,8069,5247,2313,4134
2022-05-24T17:46:38.710474,77,47,29,135462,51583,7445,5651,8069,5247,2313,4134
2022-05-24T17:46:39.211769,103,51,35,253961,102575,55763,25433,28279,28424,32695,29978
2022-05-24T17:46:39.713142,48,54,44,19272,73676,22693,43690,27908,23407,28321,15899
2022-05-24T17:46:40.214390,1,54,44,19272,73676,22693,43690,27908,23407,28321,15899
2022-05-24T17:46:40.715683,55,44,37,324815,197266,11856,8642,10076,6753,10316,1945
2022-05-24T17:46:41.216901,325,44,37,324815,197266,11856,8642,10076,6753,10316,1945
2022-05-24T17:46:41.717949,19,50,43,687313,186572,14966,95796,25302,40504,82934,14004
2022-05-24T17:46:42.219279,-12,50,43,687313,186572,14966,95796,25302,40504,82934,14004
2022-05-24T17:46:42.720229,112,48,44,1651688,141768,93225,32045,28939,37280,40081,18421
2022-05-24T17:46:43.221416,-39,48,44,1651688,141768,93225,32045,28939,37280,40081,18421
2022-05-24T17:46:43.722360,209,50,43,1627703,219827,103179,28560,88502,62938,314923,33782
